berkeley_ids
975185944226623488
975185716132028416
975184986218221569
975184211266195457
975183880834596864
975182411083407360
975182322709405696
975181123012640768
975180433003397120
975179454589710336
975179166072098816
975178497479008256
975177283358126080
975177093037178880
975176506518462464
975176364545355776
975174536286019584
975173888081457154
975172065543192576
975171905769627649
975170950516936704
975169455557894149
975168823182569472
975163657230327808
975163485012205570
975162539226132481
975162469306966016
975160147545911296
975157573539123200
975157343049736192
975157341820739584
975156737580896256
975156533922336769
975156375515889664
975156307006177280
975155532389494784
975155511485018112
975154842246287366
975154671601029120
975153862939168770
975153174100111360
975152221401698304
975151737102270464
975151663081115649
975150860127813633
975150205531144193
975149679926104064
975149220196945920
975148335286796288
975147736231276544
975147617469386752
975147016182382592
975146318434717696
975145514655211521
975145272719286272
975144536631533568
975144202601349120
975143481453588480
975143102661799936
975142931131764742
975142824202006528
975142354993598464
975142253004910592
975142249247006721
975142088990900224
975141480917381120
975141334536384512
975141199999840256
975140664244498432
975140002693758976
975139958473273345
975139903603290113
975139882547884032
975139787526103040
975139486119047168
975139483556302848
975139384151420929
975138385135222785
975137000230551552
975136708692987904
975136162854531072
975135819907215360
975135813938823168
975135659747770368
975135443141513217
975134230970707968
975133953676881920
975131473249357824
975131214385266688
975130550217277441
975130499940151296
975130381417570304
975129418296262656
975127803451539458
975127743825297408
975127135244378112
975126933355708416
975126400939171840
975124775533080576
975124697191886848
975123442730192897
975122014234169344
975119839990812672
975119712807014408
975116184923258880
975115971357626368
975115627370172416
975114345267970048
975113788063088640
975112749058424832
975110063550382080
975107628077498368
975105939584925696
975104402791923712
975104274282643456
975104201733779457
975103047415353345
975101407253512192
975100051885252609
975099476988735493
975098746898857984
975098538500636672
975098152284971008
975098073243254784
975097462300921856
975092720485019648
975092666890207232
975092237200576513
975091010991620096
975090427031306240
975090376812843008
975090039704162305
975089240395546624
975089065228886017
975088799452618752
975088315631247360
975085158096429056
975085145991663621
975085135463964678
975085111589838848
975085099996909568
975084021171478528
975083856226209794
975082723571253249
975082002704580610
975081030976614400
975076640911962113
975076151973548033
975074083309158400
975071753172062209
975070814331482112
975069415745048576
975069083816226816
975063649084559360
975057524234665984
975056216572522496
975054426288349184
975049678700998656
975046285945315328
975042187766484992
975039204718768128
975034325094805504
975033116031991809
975031751209713664
975030810012209152
975030753162559488
975030570131640326
975025303054565377
975024746197786630
975022990374162433
975022293708455936
975019975730782208
975015493655515136
975006433195560960
975001651613458432
974999694446280709
974999343722909696
974998225261355010
974986220097888256
974934102921981958
974912652467044352
974910989765287938
974909719197335552
974908086216548352
974906358599376896
974896668775600128
974889433173340161
974881062068264961
974880408801177600
974876109341782016
974875975870656512
974875351972175872
974874625237594112
974874255308464128
974873906417774595
974873788742553600
974873701752627200
974871999917973504
974871327222874112
974870567412101121
974870118810316800
974869221787164673
974869138798776320
974868646206959616
974868465088577536
974867862920691713
974867509156327424
974867314494488582
974865032751210496
974864676881276928
974864356528734208
974861344464781312
974860090745413632
974859272893947905
974859042089713664
974857660594966528
974855807626919936
974855767387000834
974853991749206016
974853874229043200
974853810643386369
974853442261860353
974851950364643328
974851949425119233
974850306902179842
974849974134390784
974849387489669120
974848997977350144
974848177345003525
974847849543360512
974846159117168641
974845791129845760
974843258084851713
974842950793420800
974841844289880066
974840739212349441
974839079857569792
974837718751563776
974836827088539648
974836577720459264
974835407585079297
974835206510252032
974834724853055488
974831055176916992
974830890583912448
974830878219157504
974830145423990786
974830059314864128
974829690467753984
974828141922299904
974827827697602561
974827409466843136
974826756208320512
974826659479093248
974826366687260672
974824831618187265
974823491949158400
974822202154434561
974821032736337921
974819476821630976
974819322915729408
974818347203231744
974818036753473536
974818028784242688
974817847615475712
974817758369038336
974817683811188736
974816575164264449
974814404872032256
974813586727071746
974812106557214720
974811902789513216
974811793485901825
974811753895858176
974811540971962368
974810215320137728
974808951622721536
974805463052226561
974805043202334721
974804157302542336
974802577480019968
974802274705813504
974802241767919616
974801973433139200
974801838363967488
974799016562081793
974798683249131520
974797428753756160
974797297451114497
974795842564407297
974795347582074880
974794495710539777
974793482261819392
974792639898968064
974790984960696320
974790644857106432
974790596001898496
974790391688978432
974789651851431936
974789194118647808
974789114984677376
974788885027872768
974788673790234625
974787599280713728
974787279829925888
974786823351250946
974786716299968513
974786537178017792
974786479145738241
974785940949315584
974785690343845888
974784245536190464
974783270616518656
974783093344055296
974782856185634817
974782318475816961
974781717956329472
974780850054184960
974780773285871617
974780195575156736
974779981157908480
974779641654202370
974779432748515328
974779167462981632
974778968145510400
974778947350048768
974778922633170944
974778640499073024
974778541026951168
974778461582778368
974778234448433153
974778128315826177
974778105368907776
974774767273132032
974770761947844608
974770654095466497
974770617739128833
974769949649510400
974769795718680576
974769219861557249
974768113039364096
974767729830850561
974767501404880896
974767321964199937
974766556340150272
974766523800731648
974766415931584512
974766348474703872
974765766565183488
974765686001041408
974765158948945920
974764395493515270
974763606058283009
974763041798549504
974762788739457024
974761798585876480
974760568035799040
974760391531167745
974760390574747648
974760027268329472
974759736145936384
974757938425315328
974757505904635905
974756988457336832
974756080180903936
974755706854293504
974753889793687552
974752726566420480
974748766363242496
974746949030236162
974745615501529088
974741655587717120
974738226421403649
974734961142976512
974734693601087488
974733367349452800
974733255365685248
974725436717461506
974722225881473024
974721694370680832
974719614679568384
974719216648687616
974717944641896448
974716376811110400
974716334104748032
974715777063555072
974712749753360384
974711386340298752
974709376601632768
974708756608102400
974708030859169792
974707790928367618
974707114764484608
974707110691848192
974706989606621184
974705968255680512
974704056118595584
974703415593877504
974703220936323072
974703116250689536
974700959426228225
974699871528615937
974697728788885505
974691890091077632
974688526049607680
974683553010192385
974681781847973888
974680014070300673
974676784250671104
974675111327416320
974674904598511621
974672205312225281
974669105386094593
974667501924622339
974660715012177920
974655910277734400
974651788493287424
974651537837383680
974648886378811393
974643338669412353
974639476055199747
974629944633552896
974519121042796544
974516736375451649
974495249614581760
974493074729484289
974490691261759488
974482629885018112
974482281724129280
974481619850379264
974478801420746753
974478622177116160
974478326298443776
974478050699116544
974477991244914689
974477973733732352
974473069497532416
974469707356028928
974467641560719362
974464772853850112
974458701867139072
974455059739103233
974455032908337152
974448799522349056
974448302983802885
974438844706648064
974437443171741701
974437383029514240
974436451973660672
974430134047354880
974426811286241280
974424509498384384
974424305520881664
974423892545753091
974420594954522624
974419632072294401
974417380284624897
974417317206593536
974411804104261632
974408472597901312
974408463110496256
974407672962453505
974407484214476800
974404735443718144
974398841746350085
974388852470161408
974383596541657089
974382546187202560
974366667961647104
974363058582650880
974362565537972224
974359188242563074
974356165185474560
974352408586240000
974350565080645632
974350208548069376
974349272811360256
974346841272729600
974343763748245504
974343356376522752
974342717244293120
974342270064369665
974339874311495680
974334578482712576
974326599943315456
974323946655973377
974318444844744706
974316252008210432
974313899498639360
974313640441638914
974312053967151104
974310841670565890
974308287582650368
974291875975892992
974291788176375808
974289839745937409
974286825039761408
974276715991261184
974272894795747329
974267036162580487
974213956981071872
974202733497483264
974196169453707265
974168350736568320
974165493237006336
974164091794108418
974164017693339648
974161651757867009
974149299775840256
974146942224629761
974143049986031616
974139562367729667
974132271010557952
974132215612243969
974128100601602048
974123403421470720
974120627882876929
974115221542395905
974110050082959362
974109982592442368
974109536242909185
974108786548813824
974103678146707457
974098885227532290
974094326853701633
974092699832868864
974091316945670145
974091119775465472
974090015960481793
974089282246725632
974088659510218753
974087622577479680
974086024476360704
974074804323065856
974070319601262592
974069434498260992
974067535996968960
974066400749805568
974064751792836608
974064376524099584
974063345551622144
974059557596020736
974049971535101952
974049350878945285
974042202216083456
974041801601552384
974041200205348865
974040432677085185
974036688040316928
974034396436197378
974034162788155392
974032528779587584
974030826290794496
974021963931795456
974019299047124992
974018916723781632
974016480651067392
974011482814914560
974010344308748289
974007008734138370
974006834800373760
974004576700346369
974002644099375104
973995957913186304
973995654765723648
973994598899924992
973993523992174592
973991303003324417
973991205208928256
973990403568369664
973990236370952192
973988897414832130
973987526250610688
973987286697127936
973987181172752384
973984374545727489
973983412603183104
973983269673840640
973982950604734466
973981440764293120
973979652803850241
973976924295913472
973974575171145728
973967796538261504
973964689628540929
973964008536514560
973955904948330497
973948082491555840
973946377075015680
973931385407885313
973926036030173184
973921282231169029
973921261763018753
973921124915400704
973919279983808512
973906674749599745
973890263360815104
973832327024570373
973812927663935489
973808758336970752
973808347265806338
973801404396646400
973800657856679936
973799664070922240
973798011179536384
973793892423348224
973785428884185091
973781808595767297
973780158229417984
973778708396945410
973778314069331968
973770413367967745
973769947200417794
973769888853454848
973768494662656000
973765854406918144
973765505826762752
973761891951456256
973759370843607041
973752582165250048
973752565778194432
973752243718533120
973751233293950976
973746065772969984
973745558891347969
973741645249196032
973741519340556288
973740952887074816
973739903535038464
973738191403368449
973738084784222209
973736875805388800
973735920280117248
973734621635588097
973733258889388032
973731754811973633
973730972444254208
973728953302097921
973728808535703552
973727533337272320
973727147213783040
973725927229202432
973720090511331330
973718850062577664
973716145004953600
973715676354428928
973715475338223617
973714939486457856
973714092719394817
973712995510452224
973712738701619200
973712268864118784
973712198630440960
973711939112071168
973710711657385989
973710559802671105
973710363836297217
973709957014085632
973708583459106816
973708306391814151
973707533272649728
973707367777894401
973705445608075264
973704944875315201
973702051401101312
973701979061993472
973701512080769024
973698818511290369
973698471042535425
973697625080832000
973696790322016256
973696209511530497
973695885925269504
973695007591813120
973694225811431434
973693772205715456
973692169239150592
973692147600953345
973691973625245696
973691576357548032
973691409608802304
973690446210723841
973690127250735104
973689415032651776
973689199109877760
973689019715354624
973688456806260736
973688203642204161
973685401880731648
973685319370399745
973685257101746176
973684369171783680
973683861593796608
973683702789169152
973683376962945024
973682303326085120
973678973803614208
973678654583705600
973678537944240134
973677928889253888
973677486998306816
973676953768095744
973676739560747008
973676430583152640
973674641007943680
973671717519245312
973670097888862208
973669453366927360
973668577751457792
973668406963548160
973667169505439744
973665674034798592
973664700545118208
973663683455860741
973660534322077697
973659008660733952
973658530740822016
973654100687532032
973652414048817152
973651851668160512
973651455277072385
973651165463236608
973650464993456128
973650151821606912
973648468878155778
973644622399381504
973643843919798272
973643087321776129
973643068028067841
973642983592493056
973638999997689856
973638478931025920
973633302027427841
973626358373871616
973626275725062144
973622979065253894
973621853729169408
973616457534902273
973614873983643648
973614272960921600
973613625649676290
973612754106925056
973611910217125888
973611836317753344
973611792814374912
973611738158415872
973611382850519040
973611262553837571
973610073812430848
973607963054272513
973605979722887168
973605039687180288
973604978450358272
973604595225079809
973600971141005312
973600615980064769
973600500334542848
973599405877145601
973599236343324672
973597850130001920
973597546332352512
973597229486239745
973596188803874816
973593807777185793
973593799346733056
973593257425846273
973592545920933888
973592482943348736
973591865130934272
973591605952180224
973576420113899520
973575118650683392
973556755132116992
973547654000001025
973547634697715715
973498943563862016
973451966104809472
973449231880019968
973437995775754240
973435628871335937
973423535090630656
973419951716319232
973411326377705473
973407665689739264
973398508173631489
973397062057275392
973395582273269760
973391832133455872
973390645992673280
973386952429920256
973381422122639365
973379170708287488
973379038155743232
973376883831160832
973375663523512326
973367957681139712
973357503286145024
973356536461340672
973356332895166464
973355676691918848
973355374836293632
973350638481477632
973349328960946176
973348224076361728
973347144659697664
973346835174576128
973345236930854912
973344528127074305
973340631983517696
973339918461059072
973336570844520448
973335268064292864
973334683655090176
973334485142917120
973331973266550785
973331796845674497
973327499168894976
973316497207525376
973314957986037760
973313444450525184
973309216000634880
973303075145314304
973301353018662913
973301267878494208
973300407144345600
973296690080788480
973295195318972416
973294705935970304
973290851014033408
973289860982235136
973288916055764993
973288530561482752
973288361958846464
